ucb,ts,ovr,egr,egr2,agr,agr2,efr,ac,aac,sft
25,25,25,22,22,25,27,22,17,17,24
25,25,25,25,25,21,24,29,13,13,22
25,25,25,24,24,29,28,32,8,8,25
22,22,22,17,17,25,26,23,12,12,23
26,26,26,26,26,26,26,23,12,12,26
27,27,27,26,26,29,28,25,13,13,28
31,31,31,30,30,30,30,25,10,10,28
22,22,22,23,23,26,27,21,5,5,27
26,26,26,30,30,23,29,24,4,4,24
23,23,23,25,25,23,23,29,3,3,22
26,26,26,26,26,26,28,20,0,0,27
22,22,22,23,22,24,25,27,1,1,26
29,29,29,31,31,24,27,21,0,0,29
21,21,21,20,20,18,21,22,2,2,19
27,27,27,28,27,24,29,24,1,1,22
22,22,22,24,24,24,30,25,1,1,27
31,31,31,29,29,31,32,17,0,0,28
24,24,24,22,22,27,26,22,0,0,25
24,24,24,23,22,22,25,20,0,0,22
25,25,25,28,29,28,24,21,0,0,24
26,26,26,28,27,24,24,26,0,0,26
22,22,22,23,23,22,22,24,0,0,24
18,18,18,17,19,21,15,23,0,0,17
22,22,22,22,22,24,18,29,0,0,22
24,24,24,27,27,21,24,24,0,0,22
26,26,26,23,24,21,25,25,0,0,25
31,31,31,33,34,23,29,25,0,0,35
26,26,26,26,26,26,27,25,0,0,24
25,25,25,28,28,26,25,23,0,0,25
28,28,28,27,26,32,28,27,0,0,29
25,25,25,24,22,26,24,50,0,0,25
27,27,27,24,25,23,30,50,0,0,24
25,25,25,27,27,23,22,50,0,0,24
26,26,26,24,25,32,25,50,0,0,24
25,25,25,25,26,29,24,50,0,0,23
33,33,33,34,33,25,33,50,0,0,36
26,26,26,28,27,25,25,50,0,0,27
23,23,23,26,25,25,23,50,0,0,26
24,24,24,23,24,26,27,50,0,0,21
27,27,27,24,24,20,28,50,0,0,26
29,29,29,28,28,22,29,50,0,0,30
28,28,28,28,28,22,26,50,0,0,26
29,29,29,26,26,27,27,50,0,0,27
24,24,24,24,23,26,25,50,0,0,26
23,23,23,19,19,19,23,50,0,0,26
22,22,22,24,22,17,26,50,0,0,22
30,30,30,30,30,29,31,50,0,0,28
23,23,23,23,24,24,22,50,0,0,21
22,22,22,22,24,29,22,50,0,0,21
21,21,21,23,23,26,23,50,0,0,21
25,25,25,27,28,25,26,50,0,0,23
28,28,28,27,25,28,26,50,0,0,27
17,17,17,18,17,32,18,50,0,0,17
21,21,21,25,26,22,22,50,0,0,21
26,26,26,28,27,28,24,50,0,0,29
26,26,26,24,25,28,23,50,0,0,25
22,22,22,26,26,19,20,50,0,0,20
25,25,25,25,24,30,25,50,0,0,26
21,21,21,22,24,23,22,50,0,0,25
21,21,21,25,25,27,25,50,0,0,21
29,29,29,28,28,22,29,50,0,0,30
27,27,27,26,29,25,26,50,0,0,26
26,26,26,27,29,26,27,50,0,0,24
25,25,25,27,24,25,25,50,0,0,22
27,27,27,25,24,26,28,50,0,0,27
30,30,30,33,34,27,25,50,0,0,29
25,25,25,24,24,25,25,50,0,0,26
22,22,22,21,23,22,19,50,0,0,21
26,26,26,26,28,29,26,50,0,0,29
25,25,25,27,24,27,28,50,0,0,25
21,21,21,23,22,19,22,50,0,0,22
14,14,14,14,15,29,14,50,0,0,15
23,23,23,25,27,24,25,50,0,0,22
31,31,31,31,32,26,29,50,0,0,34
33,33,33,36,33,26,34,50,0,0,34
18,18,18,24,23,20,19,50,0,0,16
21,21,21,19,21,17,25,50,0,0,21
30,30,30,32,31,27,30,50,0,0,31
25,25,25,23,24,29,27,50,0,0,23
24,24,24,22,19,22,22,50,0,0,26
29,29,29,30,28,26,30,50,0,0,29
22,22,22,26,27,30,22,50,0,0,18
25,25,25,23,24,25,22,50,0,0,25
34,34,34,35,34,25,35,50,0,0,34
16,16,16,19,19,16,16,50,0,0,19
23,23,23,25,25,23,24,50,0,0,21
25,25,25,23,27,25,26,50,0,0,22
25,25,25,20,19,23,21,50,0,0,23
22,22,22,22,18,23,24,50,0,0,24
28,28,28,25,26,27,26,50,0,0,28
25,25,25,26,26,23,23,50,0,0,27
25,25,25,27,28,29,24,50,0,0,24
27,27,27,28,29,28,28,50,0,0,24
24,24,24,25,27,27,26,50,0,0,24
26,26,26,27,27,25,28,50,0,0,25
27,27,27,31,29,29,29,50,0,0,27
17,17,17,16,17,19,14,50,0,0,16
22,22,22,25,22,20,22,50,0,0,22
28,28,28,27,26,23,27,50,0,0,28
24,24,24,23,25,23,25,50,0,0,24
25,25,25,24,24,22,21,50,0,0,23
32,32,32,33,32,29,33,50,0,0,31
28,28,28,28,28,27,27,50,0,0,28
20,20,20,21,21,22,23,50,0,0,20
28,28,28,30,30,30,29,50,0,0,28
33,33,33,32,29,35,33,50,0,0,33
25,25,25,26,26,28,25,50,0,0,25
26,26,26,23,23,25,24,50,0,0,25
29,29,29,28,28,27,29,50,0,0,28
26,26,26,25,26,28,27,50,0,0,28
25,25,25,23,23,20,25,50,0,0,26
20,20,20,21,22,20,19,50,0,0,21
22,22,22,23,26,16,22,50,0,0,21
21,21,21,20,19,23,21,50,0,0,21
27,27,27,26,25,30,28,50,0,0,27
24,24,24,24,23,24,24,50,0,0,24
22,22,22,23,23,29,22,50,0,0,23
19,19,19,20,20,17,19,50,0,0,19
26,26,26,26,26,25,26,50,0,0,25
21,21,21,22,26,16,21,50,0,0,20
26,26,26,27,27,27,27,50,0,0,23
19,19,19,19,17,22,20,50,0,0,19
30,30,30,26,25,26,30,50,0,0,30
23,23,23,24,22,27,24,50,0,0,22
19,19,19,21,23,24,18,50,0,0,19
24,24,24,23,22,25,26,50,0,0,24
19,19,19,19,19,24,18,50,0,0,17
21,21,21,21,23,23,22,50,0,0,24
26,26,26,26,27,21,23,50,0,0,26
23,23,23,25,26,30,24,50,0,0,23
22,22,22,23,21,26,21,50,0,0,21
24,24,24,22,20,23,24,50,0,0,24
25,25,25,25,24,18,24,50,0,0,24
21,21,21,23,23,29,21,50,0,0,21
33,33,33,32,31,23,32,50,0,0,34
24,24,24,22,21,24,22,50,0,0,24
24,24,24,25,23,24,25,50,0,0,24
26,26,26,26,27,19,26,50,0,0,27
25,25,25,26,30,30,25,50,0,0,25
22,22,22,22,22,27,23,50,0,0,22
26,26,26,24,25,24,26,50,0,0,27
24,24,24,21,21,24,25,50,0,0,23
26,26,26,26,25,25,27,50,0,0,25
27,27,27,24,22,23,27,50,0,0,27
25,25,25,26,25,25,25,50,0,0,24
22,22,22,25,27,22,22,50,0,0,22
23,23,23,22,28,27,24,50,0,0,23
22,22,22,25,27,30,21,50,0,0,22
25,25,25,28,27,25,24,50,0,0,25
30,30,30,30,31,32,29,50,0,0,30
22,22,22,24,23,21,21,50,0,0,23
26,26,26,27,25,26,26,50,0,0,26
26,26,26,27,25,24,25,50,0,0,26
25,25,25,25,27,18,25,50,0,0,26
24,24,24,25,24,24,25,50,0,0,26
23,23,23,26,27,23,23,50,0,0,23
23,23,23,21,21,22,21,50,0,0,23
23,23,23,23,22,26,22,50,0,0,23
24,24,24,23,24,24,24,50,0,0,24
27,27,27,27,26,26,29,50,0,0,26
22,22,22,21,22,21,22,50,0,0,22
27,27,27,28,27,23,26,50,0,0,27
23,23,23,23,24,21,25,50,0,0,23
24,24,24,23,18,24,24,50,0,0,24
33,33,33,31,28,16,32,50,0,0,33
23,23,23,22,24,22,22,50,0,0,23
23,23,23,24,23,26,23,50,0,0,22
25,25,25,26,28,17,24,50,0,0,25
32,32,32,31,31,33,31,50,0,0,31
26,26,26,26,28,30,26,50,0,0,26
23,23,23,21,21,31,23,50,0,0,22
23,23,23,24,24,17,22,50,0,0,23
22,22,22,20,20,23,22,50,0,0,22
23,23,23,23,23,22,25,50,0,0,23
29,29,29,28,28,22,29,50,0,0,28
27,27,27,28,28,27,27,50,0,0,27
24,24,24,24,21,23,22,50,0,0,24
28,28,28,27,25,26,28,50,0,0,28
27,27,27,28,29,23,26,50,0,0,27
32,32,32,33,34,30,32,50,0,0,31
24,24,24,24,24,24,23,50,0,0,24
28,28,28,26,27,27,28,50,0,0,28
19,19,19,19,17,30,18,50,0,0,19
26,26,26,27,27,25,25,50,0,0,26
26,26,26,24,23,25,27,50,0,0,26
29,29,29,28,28,17,28,50,0,0,29
20,20,20,20,19,28,22,50,0,0,20
26,26,26,27,26,22,27,50,0,0,26
23,23,23,21,19,28,22,50,0,0,22
26,26,26,26,27,25,26,50,0,0,26
22,22,22,22,21,26,22,50,0,0,22
23,23,23,27,27,24,23,50,0,0,24
29,29,29,29,26,21,29,50,0,0,28
19,19,19,20,21,26,19,50,0,0,19
27,27,27,26,25,24,28,50,0,0,26
27,27,27,27,27,25,27,50,0,0,27
31,31,31,30,30,25,31,50,0,0,31
26,26,26,27,26,24,26,50,0,0,26
30,30,30,31,31,26,30,50,0,0,30
25,25,25,26,24,21,25,50,0,0,25
26,26,26,25,22,28,26,50,0,0,26
19,19,19,22,27,29,21,50,0,0,19
27,27,27,27,26,24,27,50,0,0,26
26,26,26,27,27,27,26,50,0,0,25
23,23,23,22,21,21,23,50,0,0,23
22,22,22,21,21,29,23,50,0,0,22
25,25,25,25,27,25,24,50,0,0,25
23,23,23,23,23,24,24,50,0,0,23
27,27,27,27,24,26,27,50,0,0,25
30,30,30,29,27,26,30,50,0,0,30
24,24,24,24,25,19,24,50,0,0,24
24,24,24,24,24,24,25,50,0,0,24
27,27,27,27,26,20,28,50,0,0,26
20,20,20,20,21,19,20,50,0,0,20
23,23,23,21,22,21,23,50,0,0,23
24,24,24,23,20,32,25,50,0,0,24
20,20,20,21,21,23,20,50,0,0,20
26,26,26,25,26,27,27,50,0,0,26
26,26,26,27,25,29,26,50,0,0,26
19,19,19,19,18,28,19,50,0,0,19
27,27,27,28,28,26,27,50,0,0,27
23,23,23,23,23,24,23,50,0,0,22
21,21,21,20,22,25,22,50,0,0,21
31,31,31,29,30,27,31,50,0,0,31
24,24,24,25,27,25,23,50,0,0,25
22,22,22,25,25,18,22,50,0,0,21
27,27,27,28,26,19,27,50,0,0,26
20,20,20,20,20,21,20,50,0,0,20
21,21,21,21,20,26,21,50,0,0,21
22,22,22,22,21,25,22,50,0,0,22
22,22,22,22,21,23,22,50,0,0,22
22,22,22,24,23,28,21,50,0,0,22
23,23,23,24,22,23,23,50,0,0,23
25,25,25,26,29,19,25,50,0,0,25
24,24,24,22,23,27,24,50,0,0,24
27,27,27,28,30,32,27,50,0,0,28
22,22,22,21,23,21,22,50,0,0,22
33,33,33,32,31,32,31,50,0,0,33
28,28,28,30,31,28,28,50,0,0,28
26,26,26,26,27,25,26,50,0,0,26
27,27,27,27,24,24,27,50,0,0,27
21,21,21,23,23,26,21,50,0,0,21
30,30,30,31,29,29,29,50,0,0,30
24,24,24,23,20,24,24,50,0,0,24
22,22,22,23,22,26,22,50,0,0,22
18,18,18,19,20,20,18,50,0,0,18
20,20,20,22,21,21,20,50,0,0,21
16,16,16,17,18,21,16,50,0,0,16
24,24,24,23,20,26,24,50,0,0,24
25,25,25,25,25,29,24,50,0,0,25
25,25,25,24,23,25,25,50,0,0,23
23,23,23,24,21,25,23,50,0,0,23
23,23,23,22,24,24,22,50,0,0,23
35,35,35,37,37,26,35,50,0,0,35
24,24,24,25,29,29,24,50,0,0,24
26,26,26,25,25,26,26,50,0,0,26
22,22,22,22,21,30,22,50,0,0,23
27,27,27,25,24,22,27,50,0,0,27
24,24,24,23,23,27,24,50,0,0,24
24,24,24,24,25,29,24,50,0,0,24
25,25,25,25,26,22,25,50,0,0,25
26,26,26,25,20,23,27,50,0,0,26
18,18,18,18,15,21,18,50,0,0,18
25,25,25,26,25,24,25,50,0,0,25
26,26,26,23,23,23,26,50,0,0,26
27,27,27,25,24,27,28,50,0,0,27
27,27,27,24,27,24,27,50,0,0,27
22,22,22,22,21,29,22,50,0,0,22
21,21,21,21,21,25,22,50,0,0,21
32,32,32,32,29,25,32,50,0,0,32
21,21,21,22,23,26,21,50,0,0,21
22,22,22,22,19,19,21,50,0,0,22
20,20,20,21,21,20,20,50,0,0,20
31,31,31,31,32,30,31,50,0,0,30
23,23,23,25,22,24,23,50,0,0,23
25,25,25,24,25,20,25,50,0,0,25
21,21,21,22,22,21,22,50,0,0,21
21,21,21,21,22,25,21,50,0,0,21
23,23,23,24,20,27,23,50,0,0,23
23,23,23,25,26,23,24,50,0,0,23
23,23,23,25,25,29,23,50,0,0,24
19,19,19,18,19,23,19,50,0,0,19
26,26,26,27,27,28,26,50,0,0,26
19,19,19,18,20,28,19,50,0,0,19
23,23,23,24,26,23,23,50,0,0,23
23,23,23,23,23,27,23,50,0,0,23
26,26,26,27,25,28,26,50,0,0,26
31,31,31,31,31,26,31,50,0,0,31
20,20,20,20,20,20,20,50,0,0,20
26,26,26,26,23,27,26,50,0,0,26
27,27,27,26,27,29,27,50,0,0,27
23,23,23,20,20,26,23,50,0,0,23
23,23,23,23,23,29,23,50,0,0,23
29,29,29,29,27,32,30,50,0,0,29
19,19,19,20,20,29,20,50,0,0,20
23,23,23,22,24,22,23,50,0,0,23
18,18,18,21,22,29,18,50,0,0,18
29,29,29,29,28,28,29,50,0,0,29
25,25,25,25,24,25,25,50,0,0,25
27,27,27,28,32,24,27,50,0,0,27
26,26,26,26,27,22,26,50,0,0,26
28,28,28,29,27,28,28,50,0,0,28
28,28,28,30,30,26,28,50,0,0,28
26,26,26,27,29,29,26,50,0,0,26
35,35,35,35,31,26,35,50,0,0,35
23,23,23,24,22,25,23,50,0,0,23
27,27,27,28,27,21,26,50,0,0,27
21,21,21,21,23,21,21,50,0,0,21
24,24,24,25,26,26,24,50,0,0,24
29,29,29,29,25,27,28,50,0,0,29
22,22,22,22,19,23,22,50,0,0,22
27,27,27,25,27,20,27,50,0,0,27
20,20,20,20,23,20,20,50,0,0,20
24,24,24,24,25,22,24,50,0,0,24
23,23,23,21,20,24,23,50,0,0,23
27,27,27,27,25,25,27,50,0,0,27
27,27,27,27,25,25,27,50,0,0,27
28,28,28,28,27,25,28,50,0,0,28
26,26,26,27,28,24,26,50,0,0,26
29,29,29,30,30,22,29,50,0,0,29
30,30,30,30,30,25,30,50,0,0,30
22,22,22,23,27,24,22,50,0,0,22
23,23,23,24,26,23,23,50,0,0,23
21,21,21,20,22,27,21,50,0,0,21
25,25,25,24,22,23,25,50,0,0,25
22,22,22,22,21,27,22,50,0,0,22
21,21,21,21,21,19,21,50,0,0,21
23,23,23,23,22,23,23,50,0,0,23
33,33,33,33,31,21,33,50,0,0,33
24,24,24,24,26,26,24,50,0,0,24
22,22,22,23,24,26,22,50,0,0,22
25,25,25,25,26,24,25,50,0,0,25
25,25,25,25,26,25,25,50,0,0,25
21,21,21,19,21,27,21,50,0,0,21
19,19,19,22,22,19,20,50,0,0,19
25,25,25,26,23,25,24,50,0,0,26
32,32,32,32,34,23,31,50,0,0,32
14,14,14,14,16,9,14,23,0,0,14
